taxid|organism_name|assembly_accession|intraspecific_name|status
1622207|Haloarcula sp. K1|GCF_001647155.1||active
1638210|Thermococcus sp. 18S1|GCF_012027645.1||active
1638221|Thermococcus sp. 21S7|GCF_012027615.1||active
1638223|Thermococcus sp. 21S9|GCF_012027635.1||active
1638242|Thermococcus sp. Bubb.Bath|GCF_012027595.1||active
1638246|Thermococcus sp. ES12|GCF_012027515.1||active
1638254|Thermococcus sp. GR4|GCF_012027545.1||active
1638255|Thermococcus sp. GR5|GCF_012027535.1||active
1638256|Thermococcus sp. GR6|GCF_012027415.1||active
1638257|Thermococcus sp. GR7|GCF_012027455.1||active
1638258|Thermococcus sp. JdF3|GCF_012027495.1||active
1638259|Thermococcus sp. LS1|GCF_012027395.1||active
1638260|Thermococcus sp. LS2|GCF_012027375.1||active
1638261|Thermococcus sp. M36|GCF_012027355.1||active
1638262|Thermococcus sp. M39|GCF_012027325.1||active
1638263|Thermococcus sp. MAR1|GCF_012027305.1||active
1638267|Thermococcus sp. MV11|GCF_012027285.1||active
1638272|Thermococcus sp. MV5|GCF_012027425.1||active
1650354|Caldivirga sp. MU80|GCF_001663375.1||active
1650659|Thermoproteus sp. CP80|GCF_002077075.2||active
1650660|Vulcanisaeta sp. EB80|GCF_002078205.2||active
1670455|Sulfodiicoccus acidiphilus|GCF_003967175.1||active
1670455|Sulfodiicoccus acidiphilus|GCF_014648235.1||skipped
1673428|Cuniculiplasma divulgatum|GCF_900083515.1||active
1673428|Cuniculiplasma divulgatum|GCF_900090055.1||skipped
1674923|Thermococcus sp. 2319x1|GCF_001484685.1||active
1674923|Thermococcus sp. 2319x1|GCF_902813195.1||skipped
1678448|Haloparvum sedimenti|GCF_001462205.1||active
1679083|Natrarchaeobius chitinivorans|GCF_003841465.1||active
1679083|Natrarchaeobius chitinivorans|GCF_003841505.1||skipped
1679091|Natrarchaeobius halalkaliphilus|GCF_003841485.1||active
1679093|Natronolimnobius sp. AArcel1|GCF_011043775.1||active
1679489|Haladaptatus sp. R4|GCF_001625445.1||active
1699371|Haloterrigena sp. YPL8|GCF_013402815.1||active
1705562|Haloarcula rubripromontorii|GCF_001280425.1||active
1705562|Haloarcula rubripromontorii|GCF_012726155.1||skipped
1710536|Halorussus litoreus|GCF_003382685.1||active
1710537|Halorussus sp. HD8-83|GCF_004765805.1||active
1710538|Halosimplex salinum|GCF_003730195.1||active
1710540|Natronomonas salina|GCF_013391105.1||active
1712654|Thermococcus piezophilus|GCF_001647085.1||active
1715806|Methanosarcina flavescens|GCF_001304615.2||active
1758255|Halorubrum aethiopicum|GCF_001542905.1||active
1765055|Haloarcula sp. CBA1127|GCF_001485575.1||active
1765056|Haloarcula sp. CBA1128|GCF_001485555.1||active
1765057|Halobacterium sp. CBA1132|GCF_001485535.1||active
1765655|Halorubrum tropicale|GCF_001280455.1||active
1769296|Candidatus Methanomethylophilus sp. 1R26|GCF_001481295.1||active
1775544|Halorhabdus rudnickae|GCF_900880625.1|WSM64|active
1776294|Nitrosopumilus sp. Nsub|GCF_001541925.1||active
1789762|Methanosphaera sp. BMS|GCF_003268005.1||active
1798806|Candidatus Nitrosocosmicus franklandus|GCF_900696045.1|NFRAN1|active
1816183|Haloplanus rallus|GCF_009762275.1||active
1826872|Candidatus Nitrosocosmicus hydrocola|GCF_001870125.1||active
1846278|Candidatus Nitrosotenuis aquarius|GCF_002787055.1||active
1853682|Halarchaeum sp. CBA1220|GCF_003721175.2||active
1853684|Haloarcula sp. CBA1129|GCF_008729015.1||active
1853685|Haloarcula sp. CBA1130|GCF_008729005.1||active
1853686|Haloarcula sp. CBA1131|GCF_008728975.1||active
1853690|Halolamina sp. CBA1230|GCF_002025255.2||active
1853699|Halorubrum sp. CBA1229|GCF_003721435.2||active
1855858|Halorubrum sp. ASP121|GCF_005435225.1||active
1855863|Halorubrum sp. SD612|GCF_002135005.1||active
1855872|Halorubrum sp. ARQ200|GCF_005435115.1||active
1855873|Halorubrum sp. SD683|GCF_002135045.1||active
1860098|Methanosarcina sp. A14|GCF_001729375.1||active
1860099|Methanobrevibacter sp. A27|GCF_001729385.1||active
1860100|Methanobacterium sp. A39|GCF_001729285.1||active
1860156|Methanobrevibacter sp. A54|GCF_001729455.1||active
1860157|Methanosphaera sp. A6|GCF_001729395.1||active
1869245|Natrialba sp. SSL1|GCF_001861355.1||active
1873524|Halodesulfurarchaeum formicicum|GCF_001767315.1||active
1873524|Halodesulfurarchaeum formicicum|GCF_001886955.1||skipped
1874277|Conexivisphaera calida|GCF_013340765.1||active
1874706|Methanolobus psychrotolerans|GCF_002243045.1||active
1891280|Sulfolobus sp. A20|GCF_001719125.1||active
1897478|Haladaptatus sp. W1|GCF_001723155.1||active
1898749|Candidatus Nitrosomarinus catalina|GCF_002156965.1||active
1903276|Candidatus Nitrosotalea okcheonensis|GCF_900177045.1|NCS1|active
1903277|Candidatus Nitrosotalea bavarica|GCF_900167955.1|SBT1|active
1906246|Natronomonas sp. CBA1134|GCF_001950595.1||active
1911685|Methanobacterium sp. MZ-A1|GCF_002813675.1||active
1920749|Candidatus Mancarchaeum acidiphilum|GCF_002214165.1||active
1927129|Methanonatronarchaeum thermophilum|GCF_002153915.1||active
1932004|Haloarcula taiwanensis|GCF_002844335.1||active
1932360|Halorientalis sp. IM1011|GCF_001989615.1||active
1937004|Methanopyrus sp. KOL6|GCF_002201915.1||active
1937005|Methanopyrus sp. SNP6|GCF_002201895.1||active
1959104|Nitrosopumilus oxyclinae|GCF_013407165.1||active
1961921|Natronococcus sp. JC468|GCF_012163165.1||active
1985678|Halegenticoccus soli|GCF_002844195.1||active
2008440|Thermococcus sp. 5-4|GCF_002197185.1||active
2016361|Thermococcus sp. EXT12c|GCF_900198835.1||active
2016373|Thermococcus sp. IRI35c|GCF_904067545.1||active
2032630|Halorubrum sp. WN019|GCF_002286985.1||active
2035255|Candidatus Methanoperedens sp. BLZ2|GCF_002487355.1|BLZ2|active
2035267|Candidatus Nitrosocosmicus arcticus|GCF_007826885.1||active
2044521|Natrarchaeobaculum sulfurireducens|GCF_003430805.1||active
2044521|Natrarchaeobaculum sulfurireducens|GCF_003430825.1||skipped
2045011|Candidatus Nitrosocaldus islandicus|GCF_002906215.1|3F|active
2052832|Methanofollis sp. FWC-SCC2|GCF_004297185.1||active
2052935|Methanolobus sp. SY-01|GCF_004745425.1||active
2055836|Natronococcus sp. LS1_42|GCF_008122205.1||active
2055893|Halalkaliarchaeum desulfuricum|GCF_002952775.1||active
2058097|Candidatus Nitrosocaldus cavascurensis|GCF_900248165.1||active
2073113|Halobaculum sp. WSA2|GCF_009831625.1||active
2077198|Haloferax sp. Atlit-48N|GCF_003383015.1||active
2077199|Haloferax sp. Atlit-47N|GCF_003383065.1||active
2077200|Haloferax sp. Atlit-24N|GCF_003383005.1||active
2077201|Haloferax sp. Atlit-19N|GCF_003382985.1||active
2077202|Haloferax sp. Atlit-16N|GCF_003383085.1||active
2077203|Haloferax sp. Atlit-12N|GCF_003383095.1||active
2077204|Haloferax sp. Atlit-10N|GCF_003586325.1||active
2077205|Haloferax sp. Atlit-6N|GCF_003383195.1||active
2077206|Haloferax sp. Atlit-4N|GCF_003383025.1||active
2082189|Methanofervidicoccus abyssi|GCF_004310395.1||active
2094122|Thermoplasma sp. Kam2015|GCF_003205235.1||active
2109907|Nitrosopumilus sp. b1|GCF_014078545.1||active
2109908|Nitrosopumilus sp. b2|GCF_014078535.1||active
2109909|Nitrosopumilus sp. b3|GCF_014078525.1||active
2138083|Methanohalophilus profundi|GCF_004137855.1||active
2162894|Halococcus salsus|GCF_009900715.1||active
2200888|Sulfolobus sp. B1|GCF_007050195.1||active
2212850|Natronomonas sp. F17-44|GCF_009184545.1||active
2216012|Natronomonas sp. F12-1|GCF_009663395.1||active
2216978|Halonotius sp. F13-13|GCF_003605575.1||active
2217661|Natronomonas salsuginis|GCF_005239135.1||active
2234134|Haloglomus irregulare|GCF_007421925.1||active
2249761|Halorubrum sp. 48-1-W|GCF_003287355.1||active
2259672|Candidatus Nitrosotenuis sp. DW1|GCF_013407275.1||active
2259673|Nitrosarchaeum sp. AC2|GCF_013407385.1||active
2282125|Haloarcula sp. Atlit-7R|GCF_003666065.1||active
2282126|Halorubrum sp. Atlit-8R|GCF_003666025.1||active
2282127|Halorubrum sp. Atlit-9R|GCF_003666005.1||active
2282128|Halorubrum sp. Atlit-26R|GCF_003666015.1||active
2282129|Halorubrum sp. Atlit-28R|GCF_003665955.1||active
2282130|Halobellus sp. Atlit-31R|GCF_003665935.1||active
2282131|Halobellus sp. Atlit-38R|GCF_003665925.1||active
2282132|Haloarcula sp. Atlit-47R|GCF_003665985.1||active
2282133|Haloferax sp. Atlit-105R|GCF_003665905.1||active
2282134|Haloferax sp. Atlit-109R|GCF_003665865.1||active
2282135|Haloarcula sp. Atlit-120R|GCF_003665885.1||active
2282148|Candidatus Micrarchaeum sp.|GCF_016806735.1||active
2282654|Saliphagus sp. LR7|GCF_003344565.1||active
2283527|Haloprofundus halophilus|GCF_003439925.1||active
2283638|Halorussus sp. MSC15.2|GCF_010747475.1||active
2301191|Nitrososphaera sp. AFS|GCF_009898475.1||active
2321230|Halococcus sp. IIIV-5B|GCF_003602035.1||active
2341020|Candidatus Nitrosotalea sp. TS|GCF_011319465.1||active
2341021|Candidatus Nitrosotalea sp. FS|GCF_011319475.1||active
2419781|Salinadaptatus halalkaliphilus|GCF_006543045.1||active
2448032|Natrialba swarupiae|GCF_008245225.1||active
2448456|Halostella sp. LT12|GCF_003675875.1||active
2478471|Candidatus Methanodesulfokores washburnensis|GCF_003947435.1||active
2479928|Halorientalis sp. F13-25|GCF_004118325.1||active
2485783|Methanohalophilus sp. RSK|GCF_003722075.1||active
2485838|Halorubrum sp. CSM-61|GCF_003781945.1||active
2487041|Natronomonas sp. CBA1133|GCF_003722095.1||active
2487750|Halonotius terrestris|GCF_006861665.1||active
2491675|Methanohalophilus sp. WG1-DM|GCF_004104135.1||active
2496101|Haloterrigena sp. SYSU A121-1|GCF_013342135.1||active
2497325|Halorubrum sp. BOL3-1|GCF_004114375.1||active
2503034|Halorussus sp. DLLS-82|GCF_004521895.1||active
2505976|Halorussus sp. LYG-36|GCF_004765795.1||active
2505977|Halorussus sp. RC-68|GCF_004087835.1||active
2507075|Methanosarcina sp. MSH10X1|GCF_004099695.1||active
2508724|Halorubrum amylolyticum|GCF_004114995.1||active
2508726|Candidatus Nitrosopumilus sp. SW|GCF_006740685.1||active
2509225|Haloarcula sp. MD-130|GCF_005406125.1||active
2511997|Halonotius roseus|GCF_006861655.1||active
2512240|Sulfolobus sp. S-194|GCF_012222305.1||active
2518111|Halorubrum sp. GN11GM_10-3_MGM|GCF_005435175.1||active
2518112|Halorubrum sp. GN11_10-6_MGM|GCF_005435165.1||active
2518113|Halorubrum sp. GN12_10-3_MGM|GCF_005435235.1||active
2518114|Halorubrum sp. ASP1|GCF_005435135.1||active
2518115|Halorubrum sp. CGM5_25_10-8B|GCF_005435095.1||active
2518116|Halorubrum sp. CGM4_25_10-8A|GCF_005435025.1||active
2518117|Halorubrum sp. SD690R|GCF_005435035.1||active
2518119|Halorubrum sp. SS7|GCF_005435055.1||active
2527877|Methanocorpusculum sp. GPch4|GCF_012062385.1||active
2528831|Halostella litorea|GCF_004785955.1||active
2552943|Haloterrigena sp. H1|GCF_005938085.1||active
2559572|Halosimplex halophilum|GCF_004698125.1||active
2559573|Halorhabdus sp. H27|GCF_004944975.1||active
2562277|Haloferax sp. AS1|GCF_014530665.1||active
2562280|Halomicroarcula amylolytica|GCF_004681185.1||active
2563600|Candidatus Nitrosocosmicus sp. SS|GCF_008389435.1||active
2563600|Candidatus Nitrosocosmicus sp. SS|GCF_009861625.1||skipped
2563889|Halalkalirubrum salinum|GCF_005543295.1||active
2565931|Salinigranum halophilum|GCF_004916935.1||active
2565931|Salinigranum halophilum|GCF_004916945.1||skipped
2565931|Salinigranum halophilum|GCF_007004735.1||skipped
2572921|Haloprofundus sp. MHR1|GCF_005155585.1||active
2583824|Halostella pelagica|GCF_004762015.1||active
2583990|Halorubrum salsamenti|GCF_007671685.1||active
2583992|Halorubrum depositum|GCF_007671725.1||active
2586643|Thermococcus indicus|GCF_006274605.1||active
2592614|Halobellus captivus|GCF_003697845.1||active
2592614|Halobellus captivus|GCF_007655485.1||skipped
2594042|Candidatus Prometheoarchaeum syntrophicum|GCF_008000775.1||active
2597657|Halobacterium salinarum DSM 3754|GCF_008124605.1||active
2598455|Thermococcus sp. SY113|GCF_008152015.1||active
2599399|Salarchaeum sp. JOR-1|GCF_007833275.1||active
2599926|Methanogenium sp. MK-MG|GCF_009914725.1||active
2600297|Halorhabdus sp. CUG00001|GCF_009797925.1||active
2600597|Haloferax sp. KTX1|GCF_902410085.1|KTX11|active
2603820|Methanothermobacter sp. KEPCO-1|GCF_008033705.1||active
2606911|Methanothermobacter sp. THM-1|GCF_009914355.1||active
2606912|Methanothermobacter sp. THM-2|GCF_009917665.1|THM-2|active
2607662|Methanofervidicoccus sp. A16|GCF_003351865.1||active
2610902|Halomicrobium sp. LC1Hm|GCF_009617995.1||active
2650752|Haloferax sp. CBA1148|GCF_008806815.1||active
2650753|Haloferax sp. CBA1149|GCF_008806915.1||active
2650754|Haloferax sp. CBA1150|GCF_008806905.1||active
2650975|Halorussus sp. ZS-3|GCF_008831545.1||active
2654197|Thermococcus sp. 101 C5|GCF_009372125.1||active
2663019|Sulfolobus sp. E5-1-F|GCF_009601705.1||active
2663020|Sulfolobus sp. E11-6|GCF_009602405.1||active
2666140|Haloferax sp. MBLA0076|GCF_009674605.1||active
2666142|Haloferax sp. MBLA0077|GCF_009674585.1||active
2666143|Haloferax sp. MBLA0078|GCF_009674625.1||active
2668068|Halapricum sp. CBA1109|GCF_009741825.1||active
2668069|Haloarcula sp. CBA1122|GCF_009741785.1||active
2668070|Natronomonas sp. CBA1123|GCF_009741925.1||active
2668071|Halogeometricum sp. CBA1124|GCF_009741955.1||active
2668072|Halorubrum sp. CBA1125|GCF_009742825.1||active
2668074|Halobacterium sp. CBA1126|GCF_009741975.1||active
2675002|Halalkalicoccus subterraneus|GCF_003697815.1||active
2675099|Haloterrigena salifodinae|GCF_003977755.1||active
2675099|Haloterrigena salifodinae|GCF_016906025.1||skipped
2690782|Halorubrum sp. JWXQ-INN 858|GCF_009806985.1||active
2690967|Natrialba sp. INN-245|GCF_009807105.1||active
2691917|Natronorubrum halalkaliphilum|GCF_009834785.1||active
2692199|Halovenus sp. WSH3|GCF_009831575.1||active
2692200|Halobacterium sp. PCN9|GCF_009831555.1||active
2715750|Haloarcula sp. R1-2|GCF_011627385.1||active
2715751|Halobacterium sp. R2-5|GCF_011734195.1||active
2715752|Halolamina sp. R1-12|GCF_011627345.1||active
2715753|Halorubellus sp. JP-L1|GCF_011440375.1||active
2716715|Haloarcula sp. JP-Z28|GCF_011440255.1||active
2716716|Halostella sp. JP-L12|GCF_011440285.1||active
2716717|Haloarcula sp. JP-L23|GCF_011602445.1||active
2716718|Halorussus sp. JP-T4|GCF_011440385.1||active
2735871|Methanococcoides sp. SA1|GCF_013166765.1||active
2739057|Halorubrum sp. RHB-C|GCF_013267195.1||active
2741724|Haloterrigena sp. SYSU A558-1|GCF_013342145.1||active
2743089|Halobonum sp. NJ-3-1|GCF_013402875.1||active
2743090|Halobonum sp. Gai3-2|GCF_013401515.1||active
2747817|Natronomonas halophila|GCF_013391085.1||active
2750669|Natronomonas sp. LN261|GCF_013839515.1||active
2750670|Halorhabdus sp. FL145|GCF_013839425.1||active
2761102|Halobellus sp. MBLA0160|GCF_014212355.1||active
2776706|Thermofilum sp. 3507LT|GCF_014876775.1||active
2778916|Halomicrobium sp. IBSBa|GCF_017612575.1||active
2790029|Halomicrobium sp. ZPS1|GCF_009217585.1||active
2798580|Archaeoglobus sp. SE56|GCF_016757965.1||active
2801032|Halorubrum sp. LN27|GCF_016635065.1||active
2810537|Halobacterium sp. BOL4-2|GCF_016917835.1||active
2812551|Halobacterium sp. GSL-19|GCF_016917855.1||active
2817025|Halovivax sp. KZCA124|GCF_017357405.1||active
2817839|Methanomicrobium sp. W14|GCF_017875315.1||active
2817849|Methanofollis sp. W23|GCF_017875325.1||active
1577684|Candidatus Nanopusillus acidilobi|GCF_003431325.1||retired_Oct21
1577684|Candidatus Nanopusillus acidilobi|GCF_003431325.1||retired_Oct21
1710539|Natrinema sp. YPL30|GCF_013456555.1||retired_Oct21
2234135|Natronomonas sp. F19-13|GCF_009184555.1||retired_Oct21
2217660|Natronomonas sp. F18-79|GCF_009184575.1||retired_Oct21
2217660|Natronomonas sp. F18-79|GCF_009184575.1||retired_Oct21
2234135|Natronomonas sp. F19-13|GCF_009184555.1||retired_Oct21
269797|Methanosarcina barkeri str. Fusaro|GCF_000195895.1||retired_Oct21
2816475|Haloterrigena sp. KZCA68|GCF_017352155.1||retired_Oct21
337243|Halorubrum ezzemoulense|GCF_002252735.1||retired_Oct21
337243|Halorubrum ezzemoulense|GCF_002252865.1||retired_Oct21
426368|Methanococcus maripaludis C7|GCF_000017225.1||retired_Oct21
444158|Methanococcus maripaludis C6|GCF_000018485.1||retired_Oct21
456320|Methanococcus voltae A3|GCF_000006175.1||retired_Oct21
489912|Halarchaeum salinum|GCF_017874335.1||retired_Oct21
555311|Saccharolobus solfataricus 98/2|GCF_000024745.1||retired_Oct21
60847|Halogeometricum borinquense|GCF_011765365.1||retired_Oct21
648796|Methanoculleus hydrogenitrophicus|GCF_017874195.1||retired_Oct21
673860|Aciduliprofundum sp. MAR08-339|GCF_000327505.1||retired_Oct21
